date,symbol,compound_b,neg_b,neu_b,pos_b,compound_t,neg_t,neu_t,pos_t
2021-07-21,PFE,0.6334,0.039,1.8559999999999999,0.105,-0.128,0.143,1.857,0.0
2021-07-22,AZN,0.0,0.0,2.0,0.0,0.6142,0.0,1.788,0.212
2021-07-22,JNJ,-1.5636999999999999,0.16,4.73,0.11100000000000002,-0.8678999999999999,0.41000000000000003,4.505000000000001,0.086
2021-07-22,MRNA,1.8245,0.0,2.608,0.392,0.40020000000000006,0.104,2.683,0.21300000000000002
2021-07-22,PFE,2.6025,0.28800000000000003,4.204000000000001,0.508,-1.1763,0.471,4.3469999999999995,0.182
2021-07-23,AZN,2.8789,0.053,3.545,0.402,1.5253,0.0,3.36,0.64
2021-07-23,JNJ,0.9958,0.063,1.8279999999999998,0.109,0.8992,0.0,1.564,0.436
2021-07-23,MRNA,0.91,0.0,1.8820000000000001,0.118,0.0258,0.0,1.891,0.109
2021-07-23,PFE,0.5905,0.22699999999999998,5.533,0.241,-0.5673,0.44499999999999995,6.0920000000000005,0.46299999999999997
2021-07-25,AZN,0.0,0.0,0.0,0.0,0.296,0.0,0.833,0.167
2021-07-25,JNJ,0.9356,0.022,0.911,0.067,0.2732,0.0,0.851,0.149
2021-07-25,MRNA,0.9932,0.024,0.909,0.067,0.0,0.0,1.0,0.0
2021-07-26,AZN,3.0837,0.14800000000000002,3.419,0.434,0.08009999999999998,0.302,3.407,0.291
2021-07-26,JNJ,1.4424,0.068,1.734,0.197,0.0,0.0,2.0,0.0
2021-07-26,MRNA,2.785,0.087,6.587999999999999,0.325,1.3629,0.164,7.0440000000000005,0.792
2021-07-26,PFE,0.9836,0.006,0.898,0.096,0.0,0.0,1.0,0.0
2021-07-27,AZN,1.9148,0.08499999999999999,1.763,0.152,0.5574,0.0,1.841,0.159
2021-07-27,JNJ,1.8031000000000001,0.068,1.718,0.21300000000000002,0.0,0.0,2.0,0.0
2021-07-27,MRNA,1.4616,0.118,5.573,0.30900000000000005,-0.06289999999999996,0.513,6.741,0.745
2021-07-27,PFE,1.8984,0.088,1.7389999999999999,0.173,0.25,0.0,2.9050000000000002,0.095
2021-07-28,AZN,1.0908,0.097,1.759,0.14500000000000002,-0.4846,0.367,1.383,0.25
2021-07-28,PFE,6.8618,0.15600000000000003,10.133,0.7129999999999999,0.6518999999999999,0.218,12.422,0.36
2021-07-29,AZN,6.1646,0.21500000000000002,6.99,0.7969999999999999,-0.15389999999999998,0.158,8.686,0.156
2021-07-29,JNJ,2.025,0.129,2.5700000000000003,0.30000000000000004,-0.2023,0.141,2.859,0.0
2021-07-29,MRNA,0.8316,0.0,0.833,0.167,0.2023,0.0,0.886,0.114
2021-07-29,PFE,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2021-07-30,JNJ,1.9888,0.039,2.785,0.176,0.4767,0.0,2.819,0.181
2021-07-30,MRNA,1.9932,0.083,1.66,0.257,0.0,0.266,1.4689999999999999,0.266
2021-07-30,PFE,1.4340000000000002,0.055,3.7640000000000002,0.181,0.0258,0.115,3.765,0.12
2021-08-01,AZN,0.8668,0.033,0.902,0.065,0.0,0.0,1.0,0.0
2021-08-01,MRNA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-08-01,PFE,1.8940000000000001,0.07100000000000001,1.8119999999999998,0.117,0.0772,0.0,1.944,0.056
2021-08-02,AZN,3.5214999999999996,0.211,4.388,0.4010000000000001,1.8005,0.149,3.916,0.9349999999999999
2021-08-02,MRNA,6.3307,0.11100000000000002,6.151999999999999,0.738,1.2351999999999999,0.282,6.837,0.881
2021-08-02,PFE,1.8323,0.064,1.786,0.15,0.3644,0.156,1.483,0.36
2021-08-03,JNJ,0.9851,0.0,0.855,0.145,0.0,0.0,2.0,0.0
2021-08-03,MRNA,5.1643,0.11900000000000001,5.406,0.47600000000000003,0.09200000000000003,0.114,6.737,0.149
2021-08-03,PFE,3.2315,0.08399999999999999,3.474,0.441,1.5863,0.0,5.289000000000001,0.711
2021-08-04,AZN,0.22319999999999995,0.078,2.779,0.14300000000000002,0.0,0.0,3.0,0.0
2021-08-04,JNJ,0.9952,0.023,0.831,0.146,0.0,0.0,1.0,0.0
2021-08-04,MRNA,5.8052,0.112,5.3,0.589,1.2288999999999999,0.113,7.435,0.452
2021-08-04,PFE,1.2319,0.131,2.632,0.23800000000000002,0.7506,0.145,2.477,0.378
2021-08-05,MRNA,6.022,0.29,9.036000000000001,0.6729999999999999,1.267,0.21,12.232999999999999,0.557
2021-08-05,PFE,-0.4939,0.069,0.875,0.056,-0.6908,0.328,1.601,0.071
2021-08-06,AZN,1.7094,0.06,2.807,0.132,0.32230000000000003,0.241,2.485,0.274
2021-08-06,JNJ,0.9948,0.026,1.8319999999999999,0.142,-0.1531,0.18,1.6640000000000001,0.156
2021-08-06,MRNA,3.2181999999999995,0.409,9.019,0.5710000000000001,0.18889999999999993,0.5619999999999999,8.715,0.7230000000000001
2021-08-07,MRNA,0.9668,0.04,0.872,0.088,0.1779,0.0,0.876,0.124
2021-08-08,MRNA,0.9914,0.012,0.947,0.042,0.0,0.0,1.0,0.0
2021-08-09,AZN,0.9451999999999999,0.254,2.418,0.328,1.0739,0.16,4.115,0.725
2021-08-09,MRNA,2.9316,0.124,4.394,0.482,0.7030000000000001,0.0,5.62,0.38
2021-08-09,PFE,1.4818,0.061,3.791,0.148,0.08939999999999998,0.155,3.41,0.43500000000000005
2021-08-10,MRNA,5.8431,0.279,10.132,0.5890000000000001,1.2784,0.059,12.428,0.513
2021-08-10,PFE,1.9243000000000001,0.1,1.607,0.29200000000000004,0.0,0.0,2.0,0.0
2021-08-11,AZN,1.9075,0.042,2.8040000000000003,0.154,0.843,0.258,2.284,0.457
2021-08-11,JNJ,0.9933,0.03,2.838,0.132,-0.1644,0.139,2.725,0.136
2021-08-11,MRNA,4.7689,0.097,5.303999999999999,0.5980000000000001,0.6962,0.0,5.6,0.39999999999999997
2021-08-11,PFE,1.9898,0.041999999999999996,1.688,0.271,1.3039,0.071,2.254,0.675
2021-08-12,AZN,-0.041999999999999926,0.229,4.590999999999999,0.181,-1.1126,0.5980000000000001,4.402,0.0
2021-08-12,JNJ,0.34,0.018,0.941,0.041,0.0,0.0,1.0,0.0
2021-08-12,MRNA,3.8385999999999996,0.14700000000000002,5.325,0.528,1.7915,0.0,7.319999999999999,0.6799999999999999
2021-08-12,PFE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-08-13,AZN,0.915,0.094,3.705,0.201,0.4404,0.0,3.775,0.225
2021-08-13,JNJ,1.9946,0.041,2.779,0.18,0.0,0.11,2.742,0.148
2021-08-13,MRNA,5.6471,0.281,7.002,0.715,1.8148,0.243,6.505,1.2530000000000001
2021-08-14,MRNA,0.9959,0.021,0.85,0.128,0.0,0.0,1.0,0.0
2021-08-14,PFE,0.9909,0.024,0.875,0.1,0.0,0.0,1.0,0.0
2021-08-15,MRNA,1.9192,0.048999999999999995,1.762,0.188,0.0,0.0,2.0,0.0
2021-08-16,JNJ,0.9985,0.031,1.845,0.123,0.6408,0.0,1.7650000000000001,0.235
2021-08-16,MRNA,5.8834,0.172,5.138,0.6920000000000001,1.1325,0.298,7.163,0.539
2021-08-16,PFE,3.5433000000000003,0.13599999999999998,4.340999999999999,0.524,2.1014999999999997,0.0,3.917,1.083
2021-08-17,AZN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-08-17,JNJ,3.8640999999999996,0.157,3.455,0.386,0.5859,0.0,3.625,0.375
2021-08-17,MRNA,2.751,0.132,3.588,0.281,-0.128,0.46599999999999997,4.268,0.266
2021-08-17,PFE,0.6808,0.016,0.921,0.063,0.296,0.0,1.885,0.115
2021-08-18,JNJ,0.9951,0.026,1.83,0.144,0.0,0.0,2.0,0.0
2021-08-18,MRNA,3.8482000000000003,0.073,7.453,0.474,1.1098000000000001,0.206,8.047,0.747
2021-08-18,PFE,2.4467999999999996,0.044,3.649,0.308,0.4767,0.0,3.8970000000000002,0.103
2021-08-19,AZN,1.7933,0.083,4.692,0.225,-0.4789999999999999,0.501,4.318,0.181
2021-08-19,JNJ,0.8332999999999999,0.122,2.643,0.235,0.1367,0.331,2.363,0.306
2021-08-19,MRNA,2.0328999999999997,0.187,2.401,0.41300000000000003,0.10409999999999997,0.24,2.372,0.388
2021-08-19,PFE,3.6029999999999998,0.07300000000000001,3.518,0.40900000000000003,-0.7845,0.247,3.753,0.0
2021-08-20,AZN,1.6393,0.27999999999999997,5.334999999999999,0.386,-0.7955000000000001,1.064,4.489,0.44599999999999995
2021-08-20,JNJ,3.8978,0.096,3.482,0.423,0.4215,0.0,3.865,0.135
2021-08-20,MRNA,1.5481,0.035,2.743,0.222,0.9119,0.0,2.59,0.41
2021-08-20,PFE,1.88,0.049,1.7429999999999999,0.207,0.0,0.0,2.0,0.0
2021-08-21,MRNA,0.9936,0.057,0.813,0.13,0.0,0.0,1.0,0.0
2021-08-21,PFE,0.9516,0.044,0.871,0.085,0.4767,0.0,0.838,0.162
2021-08-22,JNJ,0.5994,0.06,0.863,0.077,0.0,0.0,1.0,0.0
2021-08-23,MRNA,0.9894,0.015,0.85,0.134,0.0,0.0,1.0,0.0
2021-08-23,PFE,7.885000000000002,0.245,9.806,0.9479999999999998,1.2787000000000002,0.621,11.815999999999999,1.563
2021-08-24,JNJ,0.6652,0.045,1.8820000000000001,0.072,0.07480000000000003,0.316,1.447,0.237
2021-08-24,MRNA,1.9462,0.045,3.721,0.23399999999999999,1.1364,0.124,4.34,0.536
2021-08-24,PFE,5.4094,0.187,7.236,0.576,1.7623,0.175,7.031,0.795
2021-08-25,AZN,0.9213,0.022,1.8860000000000001,0.092,0.0,0.0,2.0,0.0
2021-08-25,JNJ,-0.3527,0.18,1.637,0.183,0.5994,0.0,1.692,0.308
2021-08-25,MRNA,1.7942,0.037,1.758,0.205,0.9557,0.0,4.554,0.44599999999999995
2021-08-25,PFE,4.5992999999999995,0.121,5.182,0.698,1.2122000000000002,0.0,5.379,0.621
2021-08-26,AZN,0.9428,0.015,0.866,0.119,0.3182,0.0,0.777,0.223
2021-08-26,JNJ,0.9981,0.013,2.8,0.187,0.5615,0.0,2.716,0.28400000000000003
2021-08-26,MRNA,-0.48509999999999986,0.107,4.665,0.228,0.2023,0.145,4.655,0.2
2021-08-26,PFE,5.5712,0.116,5.258,0.625,0.1689,0.208,5.602,0.19
2021-08-27,AZN,0.7889,0.033,1.9020000000000001,0.066,0.3182,0.114,1.7029999999999998,0.184
2021-08-27,JNJ,0.050999999999999934,0.16,1.713,0.127,-0.0743,0.21100000000000002,1.681,0.108
2021-08-27,MRNA,-0.15639999999999998,0.16,4.634,0.20600000000000002,-0.4070000000000001,0.644,4.9239999999999995,0.432
2021-08-27,PFE,3.6186,0.116,3.3920000000000003,0.492,0.5539000000000001,0.0,3.602,0.398
2021-08-28,PFE,0.9774,0.059,0.837,0.104,0.0,0.0,1.0,0.0
2021-08-29,MRNA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-08-29,PFE,1.9243000000000001,0.066,3.686,0.248,0.0,0.0,4.0,0.0
2021-08-30,JNJ,0.9386,0.034,0.848,0.117,0.0857,0.203,0.572,0.225
2021-08-30,MRNA,0.5558,0.20900000000000002,5.551,0.242,-0.6902999999999999,0.759,6.499,0.743
2021-08-30,PFE,3.3173999999999997,0.16899999999999998,5.4239999999999995,0.407,-0.537,0.423,5.353,0.224
2021-08-31,AZN,0.836,0.0,0.951,0.049,-0.3818,0.157,1.843,0.0
2021-08-31,JNJ,1.6083,0.188,2.576,0.236,-0.1531,0.167,2.833,0.0
2021-08-31,MRNA,0.6159,0.023,1.933,0.044,0.2732,0.0,1.851,0.149
2021-08-31,PFE,1.8039999999999998,0.006,2.738,0.256,0.6249,0.0,2.495,0.505
2021-09-01,AZN,0.0,0.0,4.0,0.0,-0.1027,0.2,3.625,0.175
2021-09-01,JNJ,0.6705,0.019,1.915,0.066,0.6827,0.0,1.621,0.379
2021-09-01,MRNA,1.5014999999999998,0.106,3.645,0.249,0.0897,0.214,4.478,0.308
2021-09-01,PFE,-0.13569999999999993,0.075,3.8339999999999996,0.091,0.21069999999999994,0.271,3.3120000000000003,0.41700000000000004
2021-09-02,AZN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-09-02,JNJ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-09-02,MRNA,3.8339999999999996,0.07700000000000001,5.593000000000001,0.33,0.8555,0.0,5.464,0.536
2021-09-02,PFE,0.9658,0.398,6.024,0.5760000000000001,0.08959999999999996,0.402,5.957,0.641
2021-09-03,AZN,3.1467,0.316,8.149000000000001,0.534,1.2124000000000001,0.329,7.595,1.076
2021-09-03,MRNA,-0.1531,0.037,1.936,0.027,0.6249,0.0,1.866,0.134
2021-09-03,PFE,1.6634,0.005,3.825,0.16999999999999998,0.14440000000000003,0.064,3.783,0.153
2021-09-05,MRNA,-0.2059,0.056,0.888,0.056,-0.2755,0.15,0.85,0.0
2021-09-05,PFE,-0.9584,0.058,0.909,0.034,0.0,0.0,1.0,0.0
2021-09-06,JNJ,0.5719,0.075,0.817,0.109,-0.3612,0.228,0.622,0.15
2021-09-06,MRNA,0.9601,0.025,0.905,0.069,0.4939,0.0,0.775,0.225
2021-09-07,AZN,0.277,0.033,1.927,0.04,0.34759999999999996,0.061,1.693,0.246
2021-09-07,JNJ,-0.28400000000000003,0.14200000000000002,2.841,0.016,0.2023,0.0,2.816,0.184
2021-09-07,MRNA,5.0525,0.11900000000000001,6.247,0.633,0.0,0.121,7.662999999999999,0.216
2021-09-07,PFE,0.9877,0.009,1.8,0.191,0.0,0.0,2.0,0.0
2021-09-08,AZN,1.4364,0.128,4.622,0.25,-1.3194,0.49000000000000005,4.364,0.14600000000000002
2021-09-08,JNJ,-0.2901,0.114,2.786,0.1,1.0159,0.223,2.161,0.616
2021-09-08,MRNA,1.8615,0.113,3.7030000000000003,0.184,1.0937,0.268,4.125,0.607
2021-09-08,PFE,0.9921,0.032,0.781,0.187,0.1779,0.0,0.884,0.116
2021-09-09,AZN,4.1026,0.21,4.368,0.419,0.3758999999999999,0.37,4.0649999999999995,0.565
2021-09-09,MRNA,0.23069999999999996,0.11099999999999999,3.7560000000000002,0.132,0.13930000000000003,0.28800000000000003,5.392,0.32
2021-09-09,PFE,1.9441000000000002,0.11099999999999999,2.605,0.28400000000000003,-0.7714000000000001,0.483,3.198,0.319
2021-09-10,AZN,0.9508,0.009,2.891,0.099,0.0,0.0,3.0,0.0
2021-09-10,JNJ,1.0719,0.07400000000000001,1.82,0.10700000000000001,0.296,0.0,1.833,0.167
2021-09-10,MRNA,2.7375,0.01,3.769,0.22100000000000003,0.0,0.0,4.0,0.0
2021-09-10,PFE,1.9121000000000001,0.032,1.8330000000000002,0.135,1.342,0.0,1.233,0.767
2021-09-12,AZN,-0.891,0.055,0.887,0.058,0.0,0.0,1.0,0.0
2021-09-13,MRNA,3.6391000000000004,0.156,3.3679999999999994,0.476,-0.592,0.5820000000000001,4.356999999999999,0.06
2021-09-14,AZN,-0.9732,0.155,2.76,0.085,-0.8202,0.78,2.147,0.072
2021-09-14,JNJ,1.9378000000000002,0.115,1.6869999999999998,0.198,0.07700000000000001,0.168,1.494,0.338
2021-09-14,MRNA,1.1180999999999999,0.147,6.636,0.217,0.5995999999999999,0.28900000000000003,7.093999999999999,0.616
2021-09-14,PFE,0.0,0.0,2.0,0.0,0.6947,0.0,1.819,0.181
2021-09-15,MRNA,2.2122,0.1,4.584,0.317,0.7876999999999997,0.122,6.354,0.524
2021-09-15,PFE,2.1100000000000003,0.07100000000000001,7.678000000000001,0.251,0.7081999999999999,0.32499999999999996,7.127,0.548
